,Start Date,place.name,place.country,periods.tempF,hour_Weather,kWh,hour_Energy,date,hour,day,month,year,month_date,season,hypo_temp,hypo_usage
6854,2022-10-14 15:00:00.000000,new york,us,67.89,15:00:00,2.13,15:00:00.000000,2022-10-14,15,14,10,2022,1014.0,fall,47.89,2.6296804510997185
6853,2022-10-14 14:00:00.000000,new york,us,65.08,14:00:00,1.61,14:00:00.000000,2022-10-14,14,14,10,2022,1014.0,fall,45.08,2.718103307731929
6852,2022-10-14 13:00:00.000000,new york,us,61.57,13:00:00,2.14,13:00:00.000000,2022-10-14,13,14,10,2022,1014.0,fall,41.57,2.8285532105002766
6851,2022-10-14 12:00:00.000000,new york,us,58.93,12:00:00,3.33,12:00:00.000000,2022-10-14,12,14,10,2022,1014.0,fall,38.93,2.911626641642282
6857,2022-10-14 18:00:00.000000,new york,us,66.47,18:00:00,4.37,18:00:00.000000,2022-10-14,18,14,10,2022,1014.0,fall,46.47,2.6743638875473126
6849,2022-10-14 10:00:00.000000,new york,us,56.48,10:00:00,2.34,10:00:00.000000,2022-10-14,10,14,10,2022,1014.0,fall,36.48,2.9887213031187643
6850,2022-10-14 11:00:00.000000,new york,us,58.33,11:00:00,2.11,11:00:00.000000,2022-10-14,11,14,10,2022,1014.0,fall,38.33,2.930506966901829
6839,2022-10-14 00:00:00.000000,new york,us,54.91,00:00:00,2.75,00:00:00.000000,2022-10-14,0,14,10,2022,1014.0,fall,34.91,3.0381248208812446
6840,2022-10-14 01:00:00.000000,new york,us,54.23,01:00:00,2.29,01:00:00.000000,2022-10-14,1,14,10,2022,1014.0,fall,34.23,3.059522522842064
6841,2022-10-14 02:00:00.000000,new york,us,53.19,02:00:00,1.78,02:00:00.000000,2022-10-14,2,14,10,2022,1014.0,fall,33.19,3.092248419958612
6842,2022-10-14 03:00:00.000000,new york,us,53.15,03:00:00,1.8,03:00:00.000000,2022-10-14,3,14,10,2022,1014.0,fall,33.15,3.0935071083092485
6843,2022-10-14 04:00:00.000000,new york,us,52.93,04:00:00,1.93,04:00:00.000000,2022-10-14,4,14,10,2022,1014.0,fall,32.93,3.100429894237749
6856,2022-10-14 17:00:00.000000,new york,us,67.48,17:00:00,2.78,17:00:00.000000,2022-10-14,17,14,10,2022,1014.0,fall,47.480000000000004,2.642582006693742
6845,2022-10-14 06:00:00.000000,new york,us,54.75,06:00:00,1.8,06:00:00.000000,2022-10-14,6,14,10,2022,1014.0,fall,34.75,3.0431595742837905
6846,2022-10-14 07:00:00.000000,new york,us,54.03,07:00:00,2.5,07:00:00.000000,2022-10-14,7,14,10,2022,1014.0,fall,34.03,3.0658159645952465
6847,2022-10-14 08:00:00.000000,new york,us,54.39,08:00:00,3.69,08:00:00.000000,2022-10-14,8,14,10,2022,1014.0,fall,34.39,3.0544877694395183
6844,2022-10-14 05:00:00.000000,new york,us,54.37,05:00:00,3.02,05:00:00.000000,2022-10-14,5,14,10,2022,1014.0,fall,34.37,3.0551171136148367
6848,2022-10-14 09:00:00.000000,new york,us,55.2,09:00:00,3.36,09:00:00.000000,2022-10-14,9,14,10,2022,1014.0,fall,35.2,3.0289993303391305
6886,2022-10-15 23:00:00.000000,new york,us,62.42,23:00:00,1.33,23:00:00.000000,2022-10-15,23,15,10,2022,1015.0,fall,42.42,2.801806083049252
6885,2022-10-15 22:00:00.000000,new york,us,63.21,22:00:00,2.19,22:00:00.000000,2022-10-15,22,15,10,2022,1015.0,fall,43.21,2.776946988124182
6884,2022-10-15 21:00:00.000000,new york,us,63.9,21:00:00,2.57,21:00:00.000000,2022-10-15,21,15,10,2022,1015.0,fall,43.9,2.755234614075704
6883,2022-10-15 20:00:00.000000,new york,us,64.83,20:00:00,2.23,20:00:00.000000,2022-10-15,20,15,10,2022,1015.0,fall,44.83,2.7259701099234066
6882,2022-10-15 19:00:00.000000,new york,us,65.39,19:00:00,2.83,19:00:00.000000,2022-10-15,19,15,10,2022,1015.0,fall,45.39,2.708348473014496
6881,2022-10-15 18:00:00.000000,new york,us,66.18,18:00:00,3.88,18:00:00.000000,2022-10-15,18,15,10,2022,1015.0,fall,46.18000000000001,2.6834893780894262
6880,2022-10-15 17:00:00.000000,new york,us,67.39,17:00:00,2.22,17:00:00.000000,2022-10-15,17,15,10,2022,1015.0,fall,47.39,2.645414055482674
6879,2022-10-15 16:00:00.000000,new york,us,68.92,16:00:00,2.24,16:00:00.000000,2022-10-15,16,15,10,2022,1015.0,fall,48.92,2.5972692260708303
6877,2022-10-15 14:00:00.000000,new york,us,69.31,14:00:00,1.84,14:00:00.000000,2022-10-15,14,15,10,2022,1015.0,fall,49.31,2.5849970146521244
6876,2022-10-15 13:00:00.000000,new york,us,67.48,13:00:00,2.17,13:00:00.000000,2022-10-15,13,15,10,2022,1015.0,fall,47.480000000000004,2.642582006693742
6875,2022-10-15 12:00:00.000000,new york,us,64.4,12:00:00,3.89,12:00:00.000000,2022-10-15,12,15,10,2022,1015.0,fall,44.400000000000006,2.739501009692748
6878,2022-10-15 15:00:00.000000,new york,us,69.93,15:00:00,2.18,15:00:00.000000,2022-10-15,15,15,10,2022,1015.0,fall,49.93000000000001,2.5654873452172597
6873,2022-10-15 10:00:00.000000,new york,us,57.74,10:00:00,2.14,10:00:00.000000,2022-10-15,10,15,10,2022,1015.0,fall,37.74,2.949072620073716
6872,2022-10-15 09:00:00.000000,new york,us,56.21,09:00:00,2.6,09:00:00.000000,2022-10-15,9,15,10,2022,1015.0,fall,36.21,2.9972174494855603
6871,2022-10-15 08:00:00.000000,new york,us,54.14,08:00:00,4.6,08:00:00.000000,2022-10-15,8,15,10,2022,1015.0,fall,34.14,3.0623545716309963
6870,2022-10-15 07:00:00.000000,new york,us,53.76,07:00:00,3.92,07:00:00.000000,2022-10-15,7,15,10,2022,1015.0,fall,33.76,3.0743121109620426
6869,2022-10-15 06:00:00.000000,new york,us,54.0,06:00:00,4.87,06:00:00.000000,2022-10-15,6,15,10,2022,1015.0,fall,34.0,3.0667599808582238
6868,2022-10-15 05:00:00.000000,new york,us,54.03,05:00:00,4.19,05:00:00.000000,2022-10-15,5,15,10,2022,1015.0,fall,34.03,3.0658159645952465
6867,2022-10-15 04:00:00.000000,new york,us,54.9,04:00:00,4.28,04:00:00.000000,2022-10-15,4,15,10,2022,1015.0,fall,34.9,3.038439492968904
6866,2022-10-15 03:00:00.000000,new york,us,56.97,03:00:00,4.49,03:00:00.000000,2022-10-15,3,15,10,2022,1015.0,fall,36.97,2.973302370823468
6865,2022-10-15 02:00:00.000000,new york,us,58.86,02:00:00,4.69,02:00:00.000000,2022-10-15,2,15,10,2022,1015.0,fall,38.86,2.9138293462558957
6864,2022-10-15 01:00:00.000000,new york,us,57.85,01:00:00,4.34,01:00:00.000000,2022-10-15,1,15,10,2022,1015.0,fall,37.85,2.945611227109466
6874,2022-10-15 11:00:00.000000,new york,us,60.17,11:00:00,2.28,11:00:00.000000,2022-10-15,11,15,10,2022,1015.0,fall,40.17,2.8726073027725523
6863,2022-10-15 00:00:00.000000,new york,us,58.06,00:00:00,4.53,00:00:00.000000,2022-10-15,0,15,10,2022,1015.0,fall,38.06,2.9390031132686247
6902,2022-10-16 15:00:00.000000,new york,us,63.9,15:00:00,2.06,15:00:00.000000,2022-10-16,15,16,10,2022,1016.0,fall,43.9,2.755234614075704
6903,2022-10-16 16:00:00.000000,new york,us,65.52,16:00:00,2.19,16:00:00.000000,2022-10-16,16,16,10,2022,1016.0,fall,45.519999999999996,2.7042577358749282
6904,2022-10-16 17:00:00.000000,new york,us,65.39,17:00:00,2.59,17:00:00.000000,2022-10-16,17,16,10,2022,1016.0,fall,45.39,2.708348473014496
6905,2022-10-16 18:00:00.000000,new york,us,65.19,18:00:00,4.26,18:00:00.000000,2022-10-16,18,16,10,2022,1016.0,fall,45.19,2.714641914767679
6910,2022-10-16 23:00:00.000000,new york,us,61.86,23:00:00,1.51,23:00:00.000000,2022-10-16,23,16,10,2022,1016.0,fall,41.86,2.8194277199581625
6907,2022-10-16 20:00:00.000000,new york,us,62.51,20:00:00,2.67,20:00:00.000000,2022-10-16,20,16,10,2022,1016.0,fall,42.51,2.79897403426032
6908,2022-10-16 21:00:00.000000,new york,us,61.88,21:00:00,2.71,21:00:00.000000,2022-10-16,21,16,10,2022,1016.0,fall,41.88,2.818798375782844
6909,2022-10-16 22:00:00.000000,new york,us,61.52,22:00:00,2.43,22:00:00.000000,2022-10-16,22,16,10,2022,1016.0,fall,41.52,2.830126570938572
6901,2022-10-16 14:00:00.000000,new york,us,62.91,14:00:00,2.05,14:00:00.000000,2022-10-16,14,16,10,2022,1016.0,fall,42.91,2.786387150753956
6906,2022-10-16 19:00:00.000000,new york,us,64.27,19:00:00,3.42,19:00:00.000000,2022-10-16,19,16,10,2022,1016.0,fall,44.269999999999996,2.7435917468323168
6900,2022-10-16 13:00:00.000000,new york,us,62.08,13:00:00,3.23,13:00:00.000000,2022-10-16,13,16,10,2022,1016.0,fall,42.08,2.812504934029662
6890,2022-10-16 03:00:00.000000,new york,us,59.86,03:00:00,1.28,03:00:00.000000,2022-10-16,3,16,10,2022,1016.0,fall,39.86,2.882362137489985
6898,2022-10-16 11:00:00.000000,new york,us,58.87,11:00:00,2.25,11:00:00.000000,2022-10-16,11,16,10,2022,1016.0,fall,38.87,2.913514674168237
6897,2022-10-16 10:00:00.000000,new york,us,57.27,10:00:00,1.86,10:00:00.000000,2022-10-16,10,16,10,2022,1016.0,fall,37.27,2.9638622081936945
6896,2022-10-16 09:00:00.000000,new york,us,56.28,09:00:00,4.01,09:00:00.000000,2022-10-16,9,16,10,2022,1016.0,fall,36.28,2.9950147448719466
6895,2022-10-16 08:00:00.000000,new york,us,54.32,08:00:00,2.38,08:00:00.000000,2022-10-16,8,16,10,2022,1016.0,fall,34.32,3.0566904740531324
6894,2022-10-16 07:00:00.000000,new york,us,55.65,07:00:00,1.98,07:00:00.000000,2022-10-16,7,16,10,2022,1016.0,fall,35.65,3.0148390863944705
6893,2022-10-16 06:00:00.000000,new york,us,59.49,06:00:00,1.65,06:00:00.000000,2022-10-16,6,16,10,2022,1016.0,fall,39.49,2.894005004733372
6892,2022-10-16 05:00:00.000000,new york,us,59.68,05:00:00,2.87,05:00:00.000000,2022-10-16,5,16,10,2022,1016.0,fall,39.68,2.8880262350678487
6891,2022-10-16 04:00:00.000000,new york,us,59.09,04:00:00,1.43,04:00:00.000000,2022-10-16,4,16,10,2022,1016.0,fall,39.09,2.906591888239736
6889,2022-10-16 02:00:00.000000,new york,us,60.96,02:00:00,2.77,02:00:00.000000,2022-10-16,2,16,10,2022,1016.0,fall,40.96,2.8477482078474825
6888,2022-10-16 01:00:00.000000,new york,us,62.04,01:00:00,1.8,01:00:00.000000,2022-10-16,1,16,10,2022,1016.0,fall,42.04,2.813763622380298
6887,2022-10-16 00:00:00.000000,new york,us,62.42,00:00:00,1.41,00:00:00.000000,2022-10-16,0,16,10,2022,1016.0,fall,42.42,2.801806083049252
6899,2022-10-16 12:00:00.000000,new york,us,59.32,12:00:00,2.8,12:00:00.000000,2022-10-16,12,16,10,2022,1016.0,fall,39.32,2.8993544302235765
6925,2022-10-17 14:00:00.000000,new york,us,64.13,14:00:00,2.91,14:00:00.000000,2022-10-17,14,17,10,2022,1017.0,fall,44.129999999999995,2.7479971560595446
6926,2022-10-17 15:00:00.000000,new york,us,66.9,15:00:00,2.82,15:00:00.000000,2022-10-17,15,17,10,2022,1017.0,fall,46.900000000000006,2.6608329877779706
6927,2022-10-17 16:00:00.000000,new york,us,68.61,16:00:00,2.46,16:00:00.000000,2022-10-17,16,17,10,2022,1017.0,fall,48.61,2.6070240607882624
6928,2022-10-17 17:00:00.000000,new york,us,66.83,17:00:00,2.48,17:00:00.000000,2022-10-17,17,17,10,2022,1017.0,fall,46.83,2.6630356923915843
6934,2022-10-17 23:00:00.000000,new york,us,58.26,23:00:00,2.68,23:00:00.000000,2022-10-17,23,17,10,2022,1017.0,fall,38.26,2.9327096715154424
6930,2022-10-17 19:00:00.000000,new york,us,61.81,19:00:00,4.47,19:00:00.000000,2022-10-17,19,17,10,2022,1017.0,fall,41.81,2.8210010803964582
6931,2022-10-17 20:00:00.000000,new york,us,57.45,20:00:00,2.36,20:00:00.000000,2022-10-17,20,17,10,2022,1017.0,fall,37.45,2.9581981106158306
6932,2022-10-17 21:00:00.000000,new york,us,57.87,21:00:00,1.88,21:00:00.000000,2022-10-17,21,17,10,2022,1017.0,fall,37.87,2.944981882934148
6933,2022-10-17 22:00:00.000000,new york,us,59.14,22:00:00,1.53,22:00:00.000000,2022-10-17,22,17,10,2022,1017.0,fall,39.14,2.905018527801441
6929,2022-10-17 18:00:00.000000,new york,us,66.38,18:00:00,2.82,18:00:00.000000,2022-10-17,18,17,10,2022,1017.0,fall,46.379999999999995,2.6771959363362443
6924,2022-10-17 13:00:00.000000,new york,us,62.98,13:00:00,3.01,13:00:00.000000,2022-10-17,13,17,10,2022,1017.0,fall,42.98,2.784184446140342
6923,2022-10-17 12:00:00.000000,new york,us,63.37,12:00:00,2.12,12:00:00.000000,2022-10-17,12,17,10,2022,1017.0,fall,43.37,2.7719122347216367
6921,2022-10-17 10:00:00.000000,new york,us,61.5,10:00:00,2.96,10:00:00.000000,2022-10-17,10,17,10,2022,1017.0,fall,41.5,2.8307559151138904
6922,2022-10-17 11:00:00.000000,new york,us,62.71,11:00:00,2.28,11:00:00.000000,2022-10-17,11,17,10,2022,1017.0,fall,42.71,2.7926805925071383
6911,2022-10-17 00:00:00.000000,new york,us,60.76,00:00:00,1.58,00:00:00.000000,2022-10-17,0,17,10,2022,1017.0,fall,40.76,2.854041649600665
6912,2022-10-17 01:00:00.000000,new york,us,60.37,01:00:00,2.96,01:00:00.000000,2022-10-17,1,17,10,2022,1017.0,fall,40.37,2.8663138610193704
6913,2022-10-17 02:00:00.000000,new york,us,60.22,02:00:00,1.41,02:00:00.000000,2022-10-17,2,17,10,2022,1017.0,fall,40.22,2.8710339423342566
6914,2022-10-17 03:00:00.000000,new york,us,60.09,03:00:00,1.51,03:00:00.000000,2022-10-17,3,17,10,2022,1017.0,fall,40.09,2.875124679473825
6918,2022-10-17 07:00:00.000000,new york,us,60.91,07:00:00,2.55,07:00:00.000000,2022-10-17,7,17,10,2022,1017.0,fall,40.91,2.849321568285778
6916,2022-10-17 05:00:00.000000,new york,us,57.58,05:00:00,3.33,05:00:00.000000,2022-10-17,5,17,10,2022,1017.0,fall,37.58,2.954107373476262
6917,2022-10-17 06:00:00.000000,new york,us,58.69,06:00:00,1.92,06:00:00.000000,2022-10-17,6,17,10,2022,1017.0,fall,38.69,2.919178771746101
6919,2022-10-17 08:00:00.000000,new york,us,61.88,08:00:00,3.05,08:00:00.000000,2022-10-17,8,17,10,2022,1017.0,fall,41.88,2.818798375782844
6920,2022-10-17 09:00:00.000000,new york,us,61.81,09:00:00,4.31,09:00:00.000000,2022-10-17,9,17,10,2022,1017.0,fall,41.81,2.8210010803964582
6915,2022-10-17 04:00:00.000000,new york,us,60.31,04:00:00,1.4,04:00:00.000000,2022-10-17,4,17,10,2022,1017.0,fall,40.31,2.868201893545325
6958,2022-10-18 23:00:00.000000,new york,us,49.48,23:00:00,1.63,23:00:00.000000,2022-10-18,23,18,10,2022,1018.0,fall,29.479999999999997,3.208991764480142
6957,2022-10-18 22:00:00.000000,new york,us,51.15,22:00:00,1.62,22:00:00.000000,2022-10-18,22,18,10,2022,1018.0,fall,31.15,3.1564415258410703
6956,2022-10-18 21:00:00.000000,new york,us,51.76,21:00:00,3.43,21:00:00.000000,2022-10-18,21,18,10,2022,1018.0,fall,31.759999999999998,3.137246528493865
6955,2022-10-18 20:00:00.000000,new york,us,53.79,20:00:00,2.69,20:00:00.000000,2022-10-18,20,18,10,2022,1018.0,fall,33.79,3.073368094699065
6954,2022-10-18 19:00:00.000000,new york,us,54.27,19:00:00,3.64,19:00:00.000000,2022-10-18,19,18,10,2022,1018.0,fall,34.27,3.0582638344914277
6953,2022-10-18 18:00:00.000000,new york,us,55.56,18:00:00,4.23,18:00:00.000000,2022-10-18,18,18,10,2022,1018.0,fall,35.56,3.0176711351834022
6952,2022-10-18 17:00:00.000000,new york,us,56.32,17:00:00,2.6,17:00:00.000000,2022-10-18,17,18,10,2022,1018.0,fall,36.32,2.9937560565213097
6950,2022-10-18 15:00:00.000000,new york,us,55.74,15:00:00,2.14,15:00:00.000000,2022-10-18,15,18,10,2022,1018.0,fall,35.74,3.0120070376055383
6949,2022-10-18 14:00:00.000000,new york,us,55.94,14:00:00,3.58,14:00:00.000000,2022-10-18,14,18,10,2022,1018.0,fall,35.94,3.0057135958523564
6948,2022-10-18 13:00:00.000000,new york,us,52.99,13:00:00,2.52,13:00:00.000000,2022-10-18,13,18,10,2022,1018.0,fall,32.99,3.098541861711794
6951,2022-10-18 16:00:00.000000,new york,us,56.82,16:00:00,2.64,16:00:00.000000,2022-10-18,16,18,10,2022,1018.0,fall,36.82,2.9780224521383545
6946,2022-10-18 11:00:00.000000,new york,us,48.83,11:00:00,2.08,11:00:00.000000,2022-10-18,11,18,10,2022,1018.0,fall,28.83,3.2294454501779843
6935,2022-10-18 00:00:00.000000,new york,us,56.79,00:00:00,1.13,00:00:00.000000,2022-10-18,0,18,10,2022,1018.0,fall,36.79,2.9789664684013317
6947,2022-10-18 12:00:00.000000,new york,us,51.35,12:00:00,2.33,12:00:00.000000,2022-10-18,12,18,10,2022,1018.0,fall,31.35,3.1501480840878884
6937,2022-10-18 02:00:00.000000,new york,us,54.25,02:00:00,0.92,02:00:00.000000,2022-10-18,2,18,10,2022,1018.0,fall,34.25,3.058893178666746
6938,2022-10-18 03:00:00.000000,new york,us,53.29,03:00:00,2.35,03:00:00.000000,2022-10-18,3,18,10,2022,1018.0,fall,33.29,3.089101699082021
6939,2022-10-18 04:00:00.000000,new york,us,52.72,04:00:00,1.73,04:00:00.000000,2022-10-18,4,18,10,2022,1018.0,fall,32.72,3.10703800807859
6940,2022-10-18 05:00:00.000000,new york,us,52.32,05:00:00,2.14,05:00:00.000000,2022-10-18,5,18,10,2022,1018.0,fall,32.32,3.1196248915849543
6936,2022-10-18 01:00:00.000000,new york,us,56.03,01:00:00,1.37,01:00:00.000000,2022-10-18,1,18,10,2022,1018.0,fall,36.03,3.0028815470634243
6942,2022-10-18 07:00:00.000000,new york,us,50.54,07:00:00,2.39,07:00:00.000000,2022-10-18,7,18,10,2022,1018.0,fall,30.54,3.175636523188276
6943,2022-10-18 08:00:00.000000,new york,us,49.59,08:00:00,2.06,08:00:00.000000,2022-10-18,8,18,10,2022,1018.0,fall,29.590000000000003,3.205530371515892
6944,2022-10-18 09:00:00.000000,new york,us,48.81,09:00:00,2.4,09:00:00.000000,2022-10-18,9,18,10,2022,1018.0,fall,28.810000000000002,3.2300747943533024
6945,2022-10-18 10:00:00.000000,new york,us,48.42,10:00:00,3.6,10:00:00.000000,2022-10-18,10,18,10,2022,1018.0,fall,28.42,3.242347005772008
6941,2022-10-18 06:00:00.000000,new york,us,51.93,06:00:00,3.08,06:00:00.000000,2022-10-18,6,18,10,2022,1018.0,fall,31.93,3.1318971030036598
6973,2022-10-19 14:00:00.000000,new york,us,53.19,14:00:00,2.18,14:00:00.000000,2022-10-19,14,19,10,2022,1019.0,fall,33.19,3.092248419958612
6982,2022-10-19 23:00:00.000000,new york,us,51.58,23:00:00,1.45,23:00:00.000000,2022-10-19,23,19,10,2022,1019.0,fall,31.58,3.1429106260717288
6981,2022-10-19 22:00:00.000000,new york,us,52.81,22:00:00,1.71,22:00:00.000000,2022-10-19,22,19,10,2022,1019.0,fall,32.81,3.104205959289658
6980,2022-10-19 21:00:00.000000,new york,us,53.29,21:00:00,3.46,21:00:00.000000,2022-10-19,21,19,10,2022,1019.0,fall,33.29,3.089101699082021
6979,2022-10-19 20:00:00.000000,new york,us,53.19,20:00:00,2.96,20:00:00.000000,2022-10-19,20,19,10,2022,1019.0,fall,33.19,3.092248419958612
6978,2022-10-19 19:00:00.000000,new york,us,53.26,19:00:00,3.23,19:00:00.000000,2022-10-19,19,19,10,2022,1019.0,fall,33.26,3.0900457153449983
6977,2022-10-19 18:00:00.000000,new york,us,53.15,18:00:00,2.59,18:00:00.000000,2022-10-19,18,19,10,2022,1019.0,fall,33.15,3.0935071083092485
6976,2022-10-19 17:00:00.000000,new york,us,53.31,17:00:00,4.1,17:00:00.000000,2022-10-19,17,19,10,2022,1019.0,fall,33.31,3.0884723549067026
6975,2022-10-19 16:00:00.000000,new york,us,53.92,16:00:00,2.57,16:00:00.000000,2022-10-19,16,19,10,2022,1019.0,fall,33.92,3.0692773575594967
6974,2022-10-19 15:00:00.000000,new york,us,55.26,15:00:00,2.37,15:00:00.000000,2022-10-19,15,19,10,2022,1019.0,fall,35.26,3.0271112978131756
6972,2022-10-19 13:00:00.000000,new york,us,52.59,13:00:00,3.98,13:00:00.000000,2022-10-19,13,19,10,2022,1019.0,fall,32.59,3.111128745218158
6963,2022-10-19 04:00:00.000000,new york,us,45.32,04:00:00,3.18,04:00:00.000000,2022-10-19,4,19,10,2022,1019.0,fall,25.32,3.339895352946332
6970,2022-10-19 11:00:00.000000,new york,us,48.99,11:00:00,2.34,11:00:00.000000,2022-10-19,11,19,10,2022,1019.0,fall,28.990000000000002,3.2244106967754385
6969,2022-10-19 10:00:00.000000,new york,us,47.41,10:00:00,4.35,10:00:00.000000,2022-10-19,10,19,10,2022,1019.0,fall,27.409999999999997,3.274128886625578
6968,2022-10-19 09:00:00.000000,new york,us,44.42,09:00:00,3.46,09:00:00.000000,2022-10-19,9,19,10,2022,1019.0,fall,24.42,3.368215840835652
6967,2022-10-19 08:00:00.000000,new york,us,43.91,08:00:00,3.11,08:00:00.000000,2022-10-19,8,19,10,2022,1019.0,fall,23.909999999999997,3.384264117306267
6966,2022-10-19 07:00:00.000000,new york,us,44.35,07:00:00,3.92,07:00:00.000000,2022-10-19,7,19,10,2022,1019.0,fall,24.35,3.370418545449266
6965,2022-10-19 06:00:00.000000,new york,us,43.47,06:00:00,1.79,06:00:00.000000,2022-10-19,6,19,10,2022,1019.0,fall,23.47,3.3981096891632676
6964,2022-10-19 05:00:00.000000,new york,us,44.04,05:00:00,1.77,05:00:00.000000,2022-10-19,5,19,10,2022,1019.0,fall,24.04,3.380173380166698
6959,2022-10-19 00:00:00.000000,new york,us,49.5,00:00:00,2.28,00:00:00.000000,2022-10-19,0,19,10,2022,1019.0,fall,29.5,3.208362420304824
6962,2022-10-19 03:00:00.000000,new york,us,46.36,03:00:00,1.44,03:00:00.000000,2022-10-19,3,19,10,2022,1019.0,fall,26.36,3.3071694558297846
6961,2022-10-19 02:00:00.000000,new york,us,47.23,02:00:00,1.49,02:00:00.000000,2022-10-19,2,19,10,2022,1019.0,fall,27.229999999999997,3.279792984203442
6971,2022-10-19 12:00:00.000000,new york,us,50.72,12:00:00,2.28,12:00:00.000000,2022-10-19,12,19,10,2022,1019.0,fall,30.72,3.1699724256104123
6960,2022-10-19 01:00:00.000000,new york,us,48.29,01:00:00,2.7,01:00:00.000000,2022-10-19,1,19,10,2022,1019.0,fall,28.29,3.246437742911576
6998,2022-10-20 15:00:00.000000,new york,us,59.36,15:00:00,2.11,15:00:00.000000,2022-10-20,15,20,10,2022,1020.0,fall,39.36,2.8980957418729405
6999,2022-10-20 16:00:00.000000,new york,us,59.76,16:00:00,2.5,16:00:00.000000,2022-10-20,16,20,10,2022,1020.0,fall,39.76,2.885508858366576
7000,2022-10-20 17:00:00.000000,new york,us,59.47,17:00:00,3.93,17:00:00.000000,2022-10-20,17,20,10,2022,1020.0,fall,39.47,2.8946343489086903
7005,2022-10-20 22:00:00.000000,new york,us,56.07,22:00:00,1.68,22:00:00.000000,2022-10-20,22,20,10,2022,1020.0,fall,36.07,3.001622858712788
7002,2022-10-20 19:00:00.000000,new york,us,58.32,19:00:00,3.1,19:00:00.000000,2022-10-20,19,20,10,2022,1020.0,fall,38.32,2.930821638989488
7003,2022-10-20 20:00:00.000000,new york,us,57.94,20:00:00,3.61,20:00:00.000000,2022-10-20,20,20,10,2022,1020.0,fall,37.94,2.942779178320534
7004,2022-10-20 21:00:00.000000,new york,us,56.14,21:00:00,2.82,21:00:00.000000,2022-10-20,21,20,10,2022,1020.0,fall,36.14,2.999420154099174
7006,2022-10-20 23:00:00.000000,new york,us,56.14,23:00:00,1.57,23:00:00.000000,2022-10-20,23,20,10,2022,1020.0,fall,36.14,2.999420154099174
6997,2022-10-20 14:00:00.000000,new york,us,58.35,14:00:00,2.2,14:00:00.000000,2022-10-20,14,20,10,2022,1020.0,fall,38.35,2.9298776227265106
7001,2022-10-20 18:00:00.000000,new york,us,58.77,18:00:00,2.72,18:00:00.000000,2022-10-20,18,20,10,2022,1020.0,fall,38.77,2.9166613950448275
6996,2022-10-20 13:00:00.000000,new york,us,55.49,13:00:00,3.07,13:00:00.000000,2022-10-20,13,20,10,2022,1020.0,fall,35.49,3.0198738397970164
6993,2022-10-20 10:00:00.000000,new york,us,49.91,10:00:00,2.21,10:00:00.000000,2022-10-20,10,20,10,2022,1020.0,fall,29.909999999999997,3.1954608647108005
6994,2022-10-20 11:00:00.000000,new york,us,52.57,11:00:00,2.18,11:00:00.000000,2022-10-20,11,20,10,2022,1020.0,fall,32.57,3.1117580893934766
